Crop,Latitude,Longitude,Season,Year
Rice,13.284026626565204,81.38126339753862,Whole Year,2007
Rice,10.546603520199058,80.88014794359754,Kharif,2004
Groundnut,9.200383467393868,79.67621180057624,Whole Year,2002
Cotton,8.696697004930801,77.63805383825004,Whole Year,2005
Groundnut,9.488304180502752,79.85632192769619,Kharif,2021
Rice,10.712524541242747,80.64744085963585,Kharif,2017
Cotton,9.418657467218898,77.54281349182239,Rabi,2009
Groundnut,10.31043173742891,77.46575048427127,Rabi,2022
Rice,10.743959376202136,77.39694541682651,Whole Year,2013
Cotton,8.463520232524413,77.94668768147962,Kharif,2000
Rice,10.098315470514208,80.37352813002943,Rabi,2007
Rice,10.936072687339967,77.59334360270836,Whole Year,2006
Rice,8.464308394352729,79.69468595684036,Whole Year,2022
Rice,9.477428294351768,81.41992307992881,Whole Year,2002
Rice,11.29553029193918,78.13441693864554,Whole Year,2024
Cotton,11.315405741188584,81.32336750360554,Rabi,2022
Groundnut,11.75537887342254,79.73431828123185,Kharif,2019
Rice,8.616959253294569,77.12491848876421,Rabi,2008
Cotton,10.539917925087256,78.61103069237393,Kharif,2015
Cotton,9.962479562641352,77.82204304529617,Rabi,2003
Maize,8.34418198154886,77.20831445027372,Kharif,2003
Rice,9.698942669404545,78.83240244419616,Rabi,2014
Cotton,11.667090981756406,79.70236707764181,Kharif,2002
Cotton,11.672538728963598,77.41764642704615,Rabi,2024
Rice,9.919382500040722,81.34213047475393,Rabi,2002
Cotton,8.09907585275873,77.8911744341057,Whole Year,2009
Rice,10.09593275360755,80.99856276685914,Kharif,2011
Groundnut,12.736613135933386,80.15592499604801,Whole Year,2004
Maize,11.229234904411685,79.33419357622816,Whole Year,2006
Groundnut,13.327477627110639,77.68340430891578,Rabi,2001
Cotton,9.49326832002043,80.74389112462822,Rabi,2009
Cotton,13.480294011819096,77.14216238472682,Kharif,2017
Maize,12.57392167218486,79.72047119261056,Rabi,2007
Groundnut,9.474917222023178,79.49853969529161,Rabi,2002
Groundnut,11.576010447220494,78.79476478516256,Kharif,2020
Maize,13.126634942893986,80.84072272960873,Whole Year,2006
Rice,8.663748568525492,79.55205078434707,Rabi,2001
Cotton,9.500344523929407,79.18683648991879,Rabi,2016
Cotton,10.734184383533783,81.11327939715177,Rabi,2021
Groundnut,11.01551047987062,77.86818248417894,Rabi,2005
Maize,12.142502227450539,79.93737784161897,Kharif,2002
Maize,10.540898135303854,77.12834378923125,Rabi,2004
Cotton,12.35643412933758,81.25042830315091,Whole Year,2008
Groundnut,10.783023598727246,78.2139761179036,Rabi,2004
Rice,10.171350986553994,78.14522992087541,Kharif,2024
Groundnut,13.425084429046509,80.74449554239676,Kharif,2010
Groundnut,12.113215785923865,77.76824479101134,Rabi,2015
Cotton,11.502577159011647,79.33168866933362,Kharif,2011
Rice,12.014791768408205,78.25943380283373,Rabi,2008
Groundnut,13.394296843643986,77.85016776020016,Rabi,2008
Cotton,9.920116350649403,79.28646391470011,Kharif,2001
Maize,8.46368266441428,77.94679565971195,Whole Year,2006
Rice,9.940238446192033,78.3366847789769,Kharif,2008
Cotton,8.382875052448236,80.25199949578166,Whole Year,2012
Rice,11.896566117361989,78.81368909173472,Whole Year,2000
Groundnut,10.569692956749625,81.43533380781258,Rabi,2013
Rice,9.53624665500969,79.32226959561744,Kharif,2010
Groundnut,9.858575829959124,79.69111380859289,Rabi,2006
Rice,11.305262984980383,80.06408535587406,Kharif,2018
Rice,11.077543973905215,80.073923100945,Kharif,2022
Cotton,13.198210260023604,77.49840597420943,Rabi,2009
Cotton,13.397571714521796,77.17032651372178,Rabi,2024
Rice,13.226094268445244,79.54784931726634,Whole Year,2012
Maize,11.975201915037854,78.84373941885026,Whole Year,2013
Cotton,9.409814597785424,77.53131475094322,Kharif,2019
Rice,11.587386983412475,78.15789102777286,Kharif,2019
Maize,9.972271535626252,80.98000354945769,Whole Year,2000
Cotton,10.802524621844316,78.68568311340695,Whole Year,2021
Cotton,9.21664871976437,77.6300069780144,Rabi,2003
Maize,9.911265413097336,77.93880486555325,Rabi,2008
Rice,13.2579144465058,79.11983312378553,Whole Year,2016
Groundnut,10.828871113511639,81.08812497620751,Rabi,2000
Rice,9.480841108175035,78.3642437065065,Rabi,2019
Maize,10.40221911774746,79.08950655128936,Kharif,2011
Groundnut,10.407737178160055,80.19432595871002,Rabi,2008
Rice,11.59845096250334,79.4139202870535,Kharif,2017
Cotton,13.291500466822797,80.41812049410804,Whole Year,2007
Groundnut,8.030598745310337,80.18840514122799,Kharif,2022
Rice,10.349203856581388,80.90953339381164,Whole Year,2015
Maize,8.05993445036957,79.88159048194765,Kharif,2009
Groundnut,9.428807340107149,80.25899614470141,Whole Year,2015
Cotton,10.295788092095364,79.0942690399835,Kharif,2018
Groundnut,10.025670989393056,81.00879484767333,Rabi,2006
Groundnut,8.835578096217853,78.13659725205892,Whole Year,2005
Cotton,12.016773825419534,79.59773929047236,Whole Year,2007
Cotton,13.282941689065833,77.35831440189274,Rabi,2003
Rice,13.359270540271774,79.63091333271885,Whole Year,2018
Rice,11.330070030983183,77.03325776466671,Rabi,2010
Groundnut,12.588709759929323,77.962919104404,Kharif,2021
Groundnut,8.74997758859064,77.50285121055718,Whole Year,2015
Cotton,11.163658858499005,80.4751042765951,Whole Year,2003
Groundnut,10.04526234803797,78.22905746051808,Rabi,2023
Cotton,9.704084657369556,80.81352454489152,Kharif,2020
Cotton,11.607408958167557,80.0729828859152,Rabi,2015
Groundnut,9.773746237864362,78.03970076727623,Whole Year,2023
Cotton,8.01631814571125,77.65520983255807,Rabi,2020
Rice,10.26919285908941,77.40372122992257,Kharif,2009
Maize,11.906941489836182,81.07306707169656,Rabi,2022
Cotton,9.314460473437967,81.1399929032482,Rabi,2018
Maize,9.750878486806517,80.11290561649801,Kharif,2019
Groundnut,10.182977928080913,77.72434466407789,Whole Year,2013
Groundnut,11.547322524977197,77.02334284595368,Kharif,2001
Maize,8.150994377710584,80.2694443207388,Rabi,2017
Rice,10.640834111578025,78.87872594475846,Kharif,2009
Maize,13.307882353016131,80.56802455242234,Whole Year,2023
Cotton,9.520744513801613,77.6418396311146,Rabi,2020
Maize,8.103312478647227,78.19950143783124,Whole Year,2007
Rice,10.61886154357996,81.46759433986108,Rabi,2010
Rice,9.109499266449655,80.45079114259245,Kharif,2006
Groundnut,8.952885950501303,80.694389748338,Kharif,2020
Maize,10.063093446155646,78.25550484012358,Kharif,2007
Rice,11.88393002998169,77.7370456981941,Kharif,2022
Groundnut,10.742693362399221,77.89385761334759,Rabi,2003
Cotton,10.936346465857397,80.83603068631413,Rabi,2007
Cotton,13.37743905195487,78.57933137440429,Whole Year,2010
Cotton,12.624901833213439,80.28770289078179,Whole Year,2015
Groundnut,8.917478417219042,81.1208896465129,Kharif,2021
Groundnut,10.40145112596592,78.73230490636188,Rabi,2024
Cotton,10.74347627181616,79.81886836384835,Rabi,2022
Groundnut,10.710974716048776,79.10825317480032,Whole Year,2010
Maize,11.151087622172033,79.25964506834194,Whole Year,2021
Cotton,13.018208450375626,80.26437731812194,Kharif,2011
Maize,10.221963907553285,77.53787660825488,Kharif,2007
Rice,13.226773062537186,80.96712306415293,Rabi,2008
Cotton,13.405811429090312,81.37024220559503,Rabi,2019
Groundnut,9.899764629759298,81.1811135506529,Kharif,2024
Cotton,8.096008719231573,77.15980535947236,Whole Year,2005
Groundnut,11.496617201370984,78.46065760717445,Rabi,2011
Cotton,10.071151587239177,79.23589666367039,Whole Year,2016
Maize,12.156823568372246,80.9582134555927,Kharif,2008
Groundnut,9.760316498863391,79.94956450255592,Kharif,2013
Rice,10.436356201340404,79.80336253729136,Rabi,2009
Maize,10.538931383407311,80.39005958239517,Kharif,2006
Rice,12.604374902777773,79.39884749622952,Kharif,2011
Maize,11.05436683083148,78.50549911706585,Whole Year,2002
Groundnut,9.670343802345466,79.49801003228212,Whole Year,2002
Maize,11.949895363405048,80.42347941438594,Kharif,2007
Cotton,12.941467925950082,80.29821122795455,Kharif,2005
Maize,11.377227327399037,80.3784945308203,Whole Year,2015
Rice,13.075845913428157,77.55159490593391,Rabi,2004
Cotton,12.407633434523301,81.43720667215145,Whole Year,2022
Rice,12.768290006916107,79.27567418734372,Whole Year,2001
Rice,8.485545410680883,77.04011456270449,Whole Year,2001
Cotton,10.969683006298311,77.25957037248011,Kharif,2017
Cotton,9.855626882068021,77.32070434283946,Kharif,2001
Groundnut,8.855636182890448,77.10793648584966,Whole Year,2004
Groundnut,11.938398795028094,79.7912316747066,Whole Year,2005
Groundnut,8.817210910926514,79.42272013976812,Kharif,2023
Groundnut,8.916866952087119,79.55509962762304,Rabi,2003
Rice,11.046654056350123,78.36834692119598,Whole Year,2003
Rice,10.608538443425314,80.24572675288155,Kharif,2019
Groundnut,8.259259300436241,78.24935260976045,Whole Year,2013
Groundnut,10.167119940608405,79.81027942175832,Kharif,2016
Maize,12.125525293192144,78.5344034115014,Rabi,2007
Maize,12.949494464568998,79.12744994286545,Rabi,2004
Rice,9.596917618152643,80.22466748320115,Rabi,2016
Rice,9.505452949282107,79.29974888777734,Rabi,2008
Rice,11.74932190568356,77.78262921376115,Kharif,2015
Cotton,12.238346497938606,78.10916248032547,Whole Year,2008
Groundnut,12.34775226565347,78.60291083484043,Kharif,2019
Cotton,8.06435514993904,81.35811557744273,Kharif,2003
Groundnut,13.268092453500095,80.36893488606037,Whole Year,2016
Cotton,12.180343762114694,79.77158117120962,Rabi,2016
Rice,12.721532096128804,79.39683142476869,Kharif,2017
Maize,11.842520561470174,78.3857288932066,Kharif,2002
Rice,10.215777191339214,79.35664648984535,Kharif,2014
Cotton,8.03415628978583,79.09781851489093,Rabi,2008
Groundnut,10.023748690734676,79.6067510329441,Kharif,2006
Maize,8.692049729979086,77.13864201109908,Kharif,2000
Rice,11.032283247643054,80.92568714982487,Whole Year,2003
Cotton,8.876749273990985,79.28167685844116,Whole Year,2011
Rice,8.072991734892184,79.122509167974,Rabi,2007
Groundnut,10.242233312745858,81.02121169929106,Rabi,2022
Rice,12.870216042935219,78.6419295786833,Rabi,2012
Cotton,13.313388517120018,77.96282725947637,Kharif,2023
Groundnut,9.291196601571679,80.21769360510244,Kharif,2022
Rice,12.37679723208844,77.64729622076041,Rabi,2011
Rice,9.38239840348576,80.93543814660333,Kharif,2008
Rice,9.740001850778128,78.44572077326909,Rabi,2017
Rice,9.526803015151016,79.23627130813003,Rabi,2008
Cotton,10.16057825615196,78.40619534569886,Rabi,2006
Rice,12.812449534705467,78.41727871692561,Kharif,2022
Cotton,10.079897715771905,78.04517520334015,Whole Year,2015
Groundnut,12.496244208922018,79.27956958709699,Whole Year,2010
Groundnut,11.011340446197167,80.49771213111752,Whole Year,2024
Rice,12.787664077338952,77.92971282636391,Kharif,2000
Groundnut,10.252847452868698,77.51968769104438,Kharif,2001
Groundnut,9.836899051338852,78.03020784639857,Whole Year,2018
Maize,8.605220453907007,77.62918346495977,Whole Year,2023
Rice,11.977253553495595,77.3898662803504,Kharif,2018
Cotton,11.035356546859632,80.11679070867316,Whole Year,2005
Maize,9.12483171846748,81.16225514084223,Whole Year,2010
Groundnut,12.706780683706414,80.85983187689641,Whole Year,2016
Cotton,10.313013749181996,78.50295631862386,Whole Year,2011
Cotton,11.856900479953728,79.45611613004468,Rabi,2001
Maize,10.38208091431429,78.01842168329794,Whole Year,2011
Maize,8.074848050673564,79.5016155354812,Rabi,2000
Maize,13.455750004665457,77.91691526451353,Kharif,2021
Rice,9.10446677407802,78.3730659915522,Kharif,2021
Rice,9.29998683114099,78.88663237369225,Rabi,2002
Maize,13.366016712566154,80.10518899496874,Kharif,2010
Groundnut,10.254764480370527,79.26274405169731,Rabi,2004
Rice,9.216554567165641,77.68106692036989,Kharif,2003
Cotton,9.002222694515297,78.79769940233987,Rabi,2020
Rice,11.337443491469568,79.3362868936709,Rabi,2019
Rice,13.483019902063024,79.25718261229667,Kharif,2021
Cotton,9.114705713191476,80.9027913069246,Whole Year,2001
Maize,10.84405888926613,80.87890008972309,Rabi,2005
Rice,10.921816515655776,78.60942567924195,Rabi,2013
Cotton,8.457229947292246,79.54079137856573,Rabi,2015
Cotton,8.929406487255456,77.69385470259004,Rabi,2010
Maize,8.837647639298124,79.75140504308634,Rabi,2015
Maize,8.198446787248468,77.66541203816466,Whole Year,2004
Cotton,12.27975944438678,78.42836146692211,Whole Year,2014
Groundnut,12.225298254600116,78.41190857163829,Rabi,2009
Groundnut,8.064535769607614,77.96903776017051,Whole Year,2000
Groundnut,10.757013542315141,77.5536051043377,Kharif,2000
Groundnut,9.99926696131474,79.03175905458981,Rabi,2006
Rice,8.5025231123677,78.08731720240321,Kharif,2015
Cotton,12.64968782417902,77.81310670423267,Rabi,2014
Maize,9.561085092997992,80.94039448071169,Rabi,2023
Maize,12.392421054107427,81.15765154080938,Whole Year,2017
Rice,9.700347115354695,77.41379893348532,Rabi,2000
Groundnut,12.794516756712973,77.65802053466219,Whole Year,2006
Rice,8.778760150292289,79.32489501461804,Kharif,2000
Maize,12.20043298011072,79.46129918138926,Whole Year,2000
Rice,10.473778479801933,79.17438916780482,Whole Year,2009
Groundnut,12.82043509370563,80.80395372576433,Kharif,2004
Rice,10.331382292891142,77.94227998030269,Kharif,2012
Cotton,11.932405185545491,80.32613105352442,Kharif,2008
Cotton,13.441618423428983,77.62036682922782,Rabi,2002
Cotton,8.96455404096628,78.46180798367756,Kharif,2023
Cotton,11.722913860441222,80.13224584442746,Kharif,2010
Maize,11.233603153723703,80.32450159052958,Rabi,2020
Groundnut,11.064808189403875,80.00050170133044,Kharif,2000
Rice,12.52237202147652,80.87369045259652,Rabi,2001
Maize,11.896378436398178,80.67659951140585,Kharif,2023
Rice,9.752563471656869,77.1349468218373,Kharif,2017
Groundnut,12.610630982950747,79.86145092004729,Rabi,2005
Rice,11.405710437288475,78.42052136279217,Whole Year,2009
Groundnut,13.140020277539104,79.08179803543115,Whole Year,2007
Maize,12.209059557405201,81.49413226248474,Kharif,2013
Rice,8.043400546856002,81.1467180648338,Whole Year,2001
Rice,9.396771907655205,77.01658437400408,Kharif,2021
Rice,13.32563065693653,78.1837830470491,Kharif,2014
Maize,13.326944673690534,79.30819586445234,Kharif,2010
Cotton,9.830712540682125,81.2844370581138,Rabi,2012
Rice,13.193376357683704,77.38440983284227,Whole Year,2022
Groundnut,11.66106525658953,80.92700864081506,Whole Year,2022
Groundnut,12.560444194736474,79.77443270975,Whole Year,2016
Groundnut,10.654377573433198,78.22276336638501,Kharif,2017
Rice,11.368402074756851,78.4578878799494,Kharif,2003
Rice,9.699411399878343,78.59126156147053,Kharif,2020
Cotton,8.03521506850069,78.39378486761595,Rabi,2020
Cotton,12.433224729598818,78.48235041213074,Whole Year,2007
Rice,12.33833250885411,80.96779219916547,Kharif,2012
Rice,9.005681456300998,80.44865106561677,Kharif,2001
Maize,12.003765103512594,79.55569076191452,Kharif,2018
Maize,8.134843392397684,80.70657494950353,Rabi,2005
Groundnut,13.381060451991875,79.19011872361827,Whole Year,2014
Groundnut,8.77740158967721,77.52630793286144,Kharif,2010
Rice,10.667333768251918,80.05547679739247,Rabi,2015
Cotton,10.027880912905253,80.92629056444447,Kharif,2016
Groundnut,9.713342849732978,77.47554180532293,Rabi,2017
Groundnut,10.02569536087695,80.92370434499696,Whole Year,2018
Cotton,12.77743092475893,78.68458995584902,Whole Year,2002
Maize,13.123703262760388,78.35353318925593,Rabi,2003
Cotton,12.44737756027596,80.0382516723268,Whole Year,2010
Rice,11.723782878577804,78.16042538839505,Kharif,2024
Maize,13.488605613638118,80.47243032184733,Rabi,2024
Maize,11.512713838102677,77.15402388181941,Kharif,2001
Maize,11.204169142453692,80.52605979301994,Whole Year,2016
Maize,10.741302455493436,78.07650843686963,Rabi,2017
Cotton,13.090328606453488,78.031714789289,Whole Year,2001
Cotton,10.857820304582123,79.85770725758479,Rabi,2014
Cotton,11.92652711498815,77.87321238202006,Kharif,2005
Groundnut,11.859390028530012,77.55391598683379,Kharif,2022
Groundnut,11.778426896593828,78.72039000101017,Whole Year,2024
Maize,10.076433903068486,77.056014575714,Kharif,2021
Rice,11.725484536648345,79.4250281165975,Kharif,2006
Groundnut,9.889626662820472,78.32603688337566,Whole Year,2006
Cotton,10.986098807394276,77.89759223424095,Rabi,2015
Rice,10.108324745055018,78.81042444070104,Whole Year,2021
Maize,10.121797638389058,79.09200164391588,Kharif,2009
Groundnut,9.928169036816746,77.22291478899923,Rabi,2021
Groundnut,10.075540277539323,78.88162759630814,Whole Year,2003
Groundnut,8.360157622989039,79.24107571771462,Rabi,2003
Maize,8.781076811543503,77.41377655708177,Rabi,2010
Rice,10.073803930753995,79.8178189765748,Whole Year,2022
Groundnut,11.74800838550065,79.99282252598125,Kharif,2021
Cotton,8.581865886684861,79.90778927358454,Whole Year,2000
Groundnut,10.398789673984792,77.45600563510304,Whole Year,2023
Maize,11.643858328032838,80.33877421090456,Whole Year,2001
Groundnut,8.947263426854839,78.5999559691489,Rabi,2013
Cotton,10.981315965736266,78.20742433694947,Whole Year,2009
Cotton,10.464504081454235,77.64256046299664,Kharif,2010
Maize,9.741960448976009,78.49471371647253,Whole Year,2024
Cotton,8.952177030698312,80.17201523836609,Whole Year,2001
Groundnut,12.110071389404391,79.68595408207032,Kharif,2002
Cotton,10.106086480157913,80.0367227295652,Kharif,2013
Cotton,13.097881528263368,80.46037109240457,Whole Year,2002
Rice,11.300823697169873,78.12706117386449,Rabi,2000
Groundnut,9.414529788514994,77.54218883302997,Rabi,2000
Rice,9.298829160733725,79.5562238404018,Whole Year,2003
Rice,10.785561414588823,78.0533603828891,Whole Year,2017
Groundnut,9.919434733910322,79.08768652657284,Whole Year,2014
Rice,9.935439474867538,78.09913703902666,Kharif,2015
Cotton,8.315517217537048,79.25134186251826,Rabi,2003
Cotton,8.68336967618769,79.67848614958844,Whole Year,2017
Rice,12.269817787377658,79.29677699858938,Kharif,2022
Maize,8.711896076985836,80.96349427458497,Kharif,2003
Groundnut,10.444992108124275,78.5549307865861,Kharif,2003
Cotton,8.488379086708807,79.05047129360122,Whole Year,2020
Maize,12.26980505830495,78.6096784282331,Kharif,2019
Maize,8.652690225494734,81.31365271434628,Rabi,2009
Maize,12.998575237369465,78.11260238970385,Whole Year,2015
Rice,9.629760561954864,81.46495779883875,Rabi,2014
Groundnut,11.075229962013339,77.45794166400117,Whole Year,2009
Cotton,8.577179859923078,79.86306722716661,Kharif,2002
Maize,9.822800758764398,78.90798836470745,Rabi,2001
Maize,10.786575911442517,79.49237037602946,Rabi,2007
Groundnut,12.541445268553787,77.08815039478746,Kharif,2018
Maize,12.797319914719584,80.35566494017041,Whole Year,2006
Cotton,10.088437157970903,81.33881171908841,Whole Year,2016
Maize,9.96130374364206,80.9838358767725,Rabi,2005
Maize,10.19623986021306,78.52552222821195,Kharif,2007
